w_zip,h_zip,total,initialFeat,true_label
11379,11205,16,4.0,4
11379,11206,76,4.0,4
11379,11207,79,4.0,4
11379,11208,92,4.0,4
11379,11209,13,4.0,4
11379,11210,28,4.0,4
11379,11211,37,4.0,4
11379,11212,62,4.0,4
11379,11213,25,4.0,4
11379,11214,16,4.0,4
11379,11215,25,4.0,4
11379,11216,43,4.0,4
11379,11217,12,4.0,4
11379,11218,6,4.0,4
11379,11219,16,4.0,4
11379,11220,16,4.0,4
11379,11221,63,4.0,4
11379,11222,36,4.0,4
11379,11223,14,4.0,4
11379,11224,12,4.0,4
11379,11225,34,4.0,4
11379,11226,52,4.0,4
11379,11228,10,4.0,4
11379,11229,16,4.0,4
11379,11230,13,4.0,4
11379,11231,8,4.0,4
11379,11232,3,4.0,4
11379,11233,49,4.0,4
11379,11234,65,4.0,4
11379,11235,12,4.0,4
11379,11236,80,4.0,4
11379,11237,46,4.0,4
11379,11238,24,4.0,4
11379,11239,7,4.0,4
11379,11354,39,4.0,4
11379,11355,45,4.0,4
11379,11356,18,4.0,4
11379,11357,54,4.0,4
11379,11358,34,4.0,4
11379,11359,1,4.0,4
11379,11360,12,4.0,4
11379,11361,14,4.0,4
11379,11362,13,4.0,4
11379,11363,12,4.0,4
11379,11364,23,4.0,4
11379,11365,33,4.0,4
11379,11366,21,4.0,4
11379,11367,46,4.0,4
11379,11368,95,4.0,4
11379,11369,40,4.0,4
11379,11370,22,4.0,4
11379,11371,3,4.0,4
11379,11372,46,4.0,4
11379,11373,106,4.0,4
11379,11374,65,4.0,4
11379,11375,82,4.0,4
11379,11377,78,4.0,4
11379,11378,153,4.0,4
11379,11379,546,4.0,4
11379,11385,368,4.0,4
11379,11411,27,4.0,4
11379,11412,46,4.0,4
11379,11413,46,4.0,4
11379,11414,44,4.0,4
11379,11415,22,4.0,4
11379,11416,29,4.0,4
11379,11417,44,4.0,4
11379,11418,51,4.0,4
11379,11419,46,4.0,4
11379,11420,45,4.0,4
11379,11421,75,4.0,4
11379,11422,23,4.0,4
11379,11423,28,4.0,4
11379,11426,14,4.0,4
11379,11427,23,4.0,4
11379,11428,21,4.0,4
11379,11429,18,4.0,4
11379,11430,1,4.0,4
11379,11432,58,4.0,4
11379,11433,27,4.0,4
11379,11434,64,4.0,4
11379,11435,69,4.0,4
11379,11436,24,4.0,4
11379,11691,24,4.0,4
11379,11692,25,4.0,4
11379,11693,14,4.0,4
11379,11694,29,4.0,4
11379,11697,9,4.0,4
11429,10002,6,4.0,4
11429,10003,6,4.0,4
11429,10009,7,4.0,4
11429,10010,1,4.0,4
11429,10013,1,4.0,4
11429,10014,1,4.0,4
11429,10017,1,4.0,4
11429,10023,1,4.0,4
11429,10024,1,4.0,4
11429,10025,1,4.0,4
11429,10026,5,4.0,4
11429,10027,7,4.0,4
11429,10029,3,4.0,4
11429,10031,4,4.0,4
11429,10032,7,4.0,4
11429,10033,3,4.0,4
11429,10034,1,4.0,4
11429,10035,2,4.0,4
11429,10036,1,4.0,4
11429,10039,4,4.0,4
11429,10040,2,4.0,4
11429,10065,1,4.0,4
11429,10075,2,4.0,4
11429,10128,1,4.0,4
11429,10301,5,4.0,4
11429,10302,4,4.0,4
11429,10303,5,4.0,4
11429,10304,2,4.0,4
11429,10305,1,4.0,4
11429,10306,4,4.0,4
11429,10307,1,4.0,4
11429,10308,7,4.0,4
11429,10309,4,4.0,4
11429,10310,2,4.0,4
11429,10312,4,4.0,4
11429,10314,6,4.0,4
11429,10451,1,4.0,4
11429,10452,12,4.0,4
11429,10453,9,4.0,4
11429,10454,6,4.0,4
11429,10455,7,4.0,4
11429,10456,13,4.0,4
11429,10457,10,4.0,4
11429,10458,12,4.0,4
11429,10459,10,4.0,4
11429,10460,1,4.0,4
11429,10461,9,4.0,4
11429,10462,9,4.0,4
11429,10463,3,4.0,4
11429,10464,4,4.0,4
11429,10465,10,4.0,4
11429,10466,3,4.0,4
11429,10467,7,4.0,4
11429,10468,8,4.0,4
11429,10469,9,4.0,4
11429,10470,2,4.0,4
11429,10471,1,4.0,4
11429,10472,6,4.0,4
11429,10473,7,4.0,4
11429,10474,3,4.0,4
11429,10475,13,4.0,4
11429,11001,8,4.0,4
11429,11003,1,4.0,4
11429,11004,5,4.0,4
11429,11040,2,4.0,4
11429,11101,8,4.0,4
11429,11102,1,4.0,4
11429,11103,8,4.0,4
11429,11104,5,4.0,4
11429,11105,5,4.0,4
11429,11106,3,4.0,4
11429,11201,4,4.0,4
11429,11203,12,4.0,4
11429,11204,6,4.0,4
11429,11206,6,4.0,4
11429,11207,39,4.0,4
11429,11208,38,4.0,4
11429,11209,4,4.0,4
11429,11210,12,4.0,4
11429,11211,3,4.0,4
11429,11212,38,4.0,4
11429,11213,15,4.0,4
11429,11214,2,4.0,4
11429,11215,3,4.0,4
11429,11216,6,4.0,4
11429,11217,2,4.0,4
11429,11218,2,4.0,4
11429,11219,5,4.0,4
11429,11220,11,4.0,4
11429,11221,6,4.0,4
11429,11222,3,4.0,4
11429,11223,5,4.0,4
11429,11224,3,4.0,4
11429,11225,11,4.0,4
11429,11226,12,4.0,4
11429,11228,3,4.0,4
11429,11229,5,4.0,4
11429,11230,4,4.0,4
11429,11231,2,4.0,4
11429,11232,1,4.0,4
11429,11233,9,4.0,4
11429,11234,36,4.0,4
11429,11235,3,4.0,4
11429,11236,44,4.0,4
11429,11237,3,4.0,4
11429,11238,6,4.0,4
11429,11239,4,4.0,4
11429,11354,16,4.0,4
11429,11355,25,4.0,4
11429,11356,10,4.0,4
11429,11357,22,4.0,4
11429,11358,16,4.0,4
11429,11360,7,4.0,4
11429,11361,11,4.0,4
11429,11362,7,4.0,4
11429,11364,15,4.0,4
11429,11365,13,4.0,4
11429,11366,4,4.0,4
11429,11367,12,4.0,4
11429,11368,28,4.0,4
11429,11369,17,4.0,4
11429,11370,8,4.0,4
11429,11371,1,4.0,4
11429,11372,12,4.0,4
11429,11373,22,4.0,4
11429,11374,18,4.0,4
11429,11375,13,4.0,4
11429,11377,25,4.0,4
11429,11378,20,4.0,4
11429,11379,14,4.0,4
11429,11385,26,4.0,4
11429,11411,27,4.0,4
11429,11412,61,4.0,4
11429,11413,48,4.0,4
11429,11414,7,4.0,4
11429,11415,4,4.0,4
11429,11416,9,4.0,4
11429,11417,18,4.0,4
11429,11418,20,4.0,4
11429,11419,31,4.0,4
11429,11420,35,4.0,4
11429,11421,24,4.0,4
11429,11422,29,4.0,4
11429,11423,44,4.0,4
11429,11426,23,4.0,4
11429,11427,29,4.0,4
11429,11428,55,4.0,4
11429,11429,134,4.0,4
11429,11432,47,4.0,4
11429,11433,34,4.0,4
11429,11434,56,4.0,4
11429,11435,46,4.0,4
11429,11436,26,4.0,4
11429,11451,1,4.0,4
11429,11691,18,4.0,4
11429,11692,4,4.0,4
11429,11693,9,4.0,4
11429,11694,8,4.0,4
11435,10001,2,4.0,4
11435,10002,19,4.0,4
11435,10003,2,4.0,4
11435,10004,1,4.0,4
11435,10005,1,4.0,4
11435,10007,2,4.0,4
11435,10009,12,4.0,4
11435,10010,3,4.0,4
11435,10011,3,4.0,4
11435,10012,5,4.0,4
11435,10013,4,4.0,4
11435,10014,2,4.0,4
11435,10016,7,4.0,4
11435,10019,7,4.0,4
11435,10021,3,4.0,4
11435,10022,7,4.0,4
11435,10023,7,4.0,4
11435,10024,8,4.0,4
11435,10025,9,4.0,4
11435,10026,8,4.0,4
11435,10027,13,4.0,4
11435,10028,4,4.0,4
11435,10029,15,4.0,4
11435,10030,9,4.0,4
11435,10031,15,4.0,4
11435,10032,10,4.0,4
11435,10033,4,4.0,4
11435,10034,6,4.0,4
11435,10035,10,4.0,4
11435,10036,6,4.0,4
11435,10037,2,4.0,4
11435,10038,2,4.0,4
11435,10039,10,4.0,4
11435,10040,5,4.0,4
11435,10044,5,4.0,4
11435,10065,2,4.0,4
11435,10075,5,4.0,4
11435,10128,9,4.0,4
11435,10280,1,4.0,4
11435,10301,6,4.0,4
11435,10302,3,4.0,4
11435,10303,3,4.0,4
11435,10304,9,4.0,4
11435,10305,5,4.0,4
11435,10306,5,4.0,4
11435,10307,1,4.0,4
11435,10309,4,4.0,4
11435,10310,4,4.0,4
11435,10312,11,4.0,4
11435,10314,15,4.0,4
11435,10451,18,4.0,4
11435,10452,25,4.0,4
11435,10453,24,4.0,4
11435,10454,19,4.0,4
11435,10455,9,4.0,4
11435,10456,35,4.0,4
11435,10457,22,4.0,4
11435,10458,21,4.0,4
11435,10459,19,4.0,4
11435,10460,23,4.0,4
11435,10461,14,4.0,4
11435,10462,30,4.0,4
11435,10463,20,4.0,4
11435,10464,2,4.0,4
11435,10465,10,4.0,4
11435,10466,12,4.0,4
11435,10467,36,4.0,4
11435,10468,38,4.0,4
11435,10469,15,4.0,4
11435,10470,4,4.0,4
11435,10471,6,4.0,4
11435,10472,22,4.0,4
11435,10473,20,4.0,4
11435,10474,2,4.0,4
11435,10475,19,4.0,4
11435,11001,4,4.0,4
11435,11004,23,4.0,4
11435,11101,14,4.0,4
11435,11102,25,4.0,4
11435,11103,19,4.0,4
11435,11104,27,4.0,4
11435,11105,17,4.0,4
11435,11106,23,4.0,4
11435,11109,4,4.0,4
11435,11201,10,4.0,4
11435,11203,40,4.0,4
11435,11204,14,4.0,4
11435,11205,14,4.0,4
11435,11206,30,4.0,4
11435,11207,111,4.0,4
11435,11208,149,4.0,4
11435,11209,14,4.0,4
11435,11210,28,4.0,4
11435,11211,13,4.0,4
11435,11212,88,4.0,4
11435,11213,26,4.0,4
11435,11214,16,4.0,4
11435,11215,8,4.0,4
11435,11216,18,4.0,4
11435,11217,10,4.0,4
11435,11218,22,4.0,4
11435,11219,13,4.0,4
11435,11220,16,4.0,4
11435,11221,63,4.0,4
11435,11222,5,4.0,4
11435,11223,14,4.0,4
11435,11224,13,4.0,4
11435,11225,17,4.0,4
11435,11226,42,4.0,4
11435,11228,9,4.0,4
11435,11229,16,4.0,4
11435,11230,25,4.0,4
11435,11231,6,4.0,4
11435,11232,5,4.0,4
11435,11233,53,4.0,4
11435,11234,111,4.0,4
11435,11235,14,4.0,4
11435,11236,100,4.0,4
11435,11237,52,4.0,4
11435,11238,12,4.0,4
11435,11239,13,4.0,4
11435,11354,49,4.0,4
11435,11355,84,4.0,4
11435,11356,31,4.0,4
11435,11357,55,4.0,4
11435,11358,49,4.0,4
11435,11359,2,4.0,4
11435,11360,31,4.0,4
11435,11361,38,4.0,4
11435,11362,23,4.0,4
11435,11363,5,4.0,4
11435,11364,66,4.0,4
11435,11365,55,4.0,4
11435,11366,30,4.0,4
11435,11367,53,4.0,4
11435,11368,135,4.0,4
11435,11369,45,4.0,4
11435,11370,27,4.0,4
11435,11371,2,4.0,4
11435,11372,55,4.0,4
11435,11373,93,4.0,4
11435,11374,56,4.0,4
11435,11375,107,4.0,4
11435,11377,88,4.0,4
11435,11378,41,4.0,4
11435,11379,46,4.0,4
11435,11385,108,4.0,4
11435,11411,71,4.0,4
11435,11412,132,4.0,4
11435,11413,112,4.0,4
11435,11414,18,4.0,4
11435,11415,41,4.0,4
11435,11416,61,4.0,4
11435,11417,55,4.0,4
11435,11418,118,4.0,4
11435,11419,127,4.0,4
11435,11420,117,4.0,4
11435,11421,88,4.0,4
11435,11422,83,4.0,4
11435,11423,109,4.0,4
11435,11426,24,4.0,4
11435,11427,76,4.0,4
11435,11428,65,4.0,4
11435,11429,70,4.0,4
11435,11430,1,4.0,4
11435,11432,257,4.0,4
11435,11433,139,4.0,4
11435,11434,176,4.0,4
11435,11435,587,4.0,4
11435,11436,74,4.0,4
11435,11691,73,4.0,4
11435,11692,24,4.0,4
11435,11693,27,4.0,4
11435,11694,24,4.0,4
11435,11697,4,4.0,4
11415,10001,3,4.0,4
11415,10002,18,4.0,4
11415,10003,15,4.0,4
11415,10004,2,4.0,4
11415,10005,1,4.0,4
11415,10006,1,4.0,4
11415,10009,16,4.0,4
11415,10010,2,4.0,4
11415,10011,5,4.0,4
11415,10012,1,4.0,4
11415,10013,1,4.0,4
11415,10014,5,4.0,4
11415,10016,6,4.0,4
11415,10017,1,4.0,4
11415,10019,4,4.0,4
11415,10021,6,4.0,4
11415,10022,3,4.0,4
11415,10023,8,4.0,4
11415,10024,6,4.0,4
11415,10025,15,4.0,4
11415,10026,13,4.0,4
11415,10027,18,4.0,4
11415,10028,4,4.0,4
11415,10029,25,4.0,4
11415,10030,11,4.0,4
11415,10031,17,4.0,4
11415,10032,22,4.0,4
11415,10033,26,4.0,4
11415,10034,9,4.0,4
11415,10035,16,4.0,4
11415,10036,6,4.0,4
11415,10037,2,4.0,4
11415,10039,6,4.0,4
11415,10040,12,4.0,4
11415,10044,3,4.0,4
11415,10065,5,4.0,4
11415,10069,2,4.0,4
11415,10128,6,4.0,4
11415,10280,2,4.0,4
11415,10301,7,4.0,4
11415,10302,9,4.0,4
11415,10303,7,4.0,4
11415,10304,4,4.0,4
11415,10305,10,4.0,4
11415,10306,18,4.0,4
11415,10307,7,4.0,4
11415,10308,5,4.0,4
11415,10309,6,4.0,4
11415,10310,12,4.0,4
11415,10312,19,4.0,4
11415,10314,24,4.0,4
11415,10451,24,4.0,4
11415,10452,32,4.0,4
11415,10453,42,4.0,4
11415,10454,17,4.0,4
11415,10455,19,4.0,4
11415,10456,42,4.0,4
11415,10457,35,4.0,4
11415,10458,31,4.0,4
11415,10459,17,4.0,4
11415,10460,27,4.0,4
11415,10461,25,4.0,4
11415,10462,42,4.0,4
11415,10463,31,4.0,4
11415,10464,4,4.0,4
11415,10465,19,4.0,4
11415,10466,31,4.0,4
11415,10467,54,4.0,4
11415,10468,31,4.0,4
11415,10469,25,4.0,4
11415,10470,7,4.0,4
11415,10471,5,4.0,4
11415,10472,35,4.0,4
11415,10473,34,4.0,4
11415,10474,6,4.0,4
11415,10475,23,4.0,4
11415,11001,2,4.0,4
11415,11004,9,4.0,4
11415,11005,1,4.0,4
11415,11040,1,4.0,4
11415,11101,19,4.0,4
11415,11102,17,4.0,4
11415,11103,30,4.0,4
11415,11104,21,4.0,4
11415,11105,34,4.0,4
11415,11106,29,4.0,4
11415,11109,2,4.0,4
11415,11201,14,4.0,4
11415,11203,51,4.0,4
11415,11204,14,4.0,4
11415,11205,16,4.0,4
11415,11206,29,4.0,4
11415,11207,104,4.0,4
11415,11208,118,4.0,4
11415,11209,7,4.0,4
11415,11210,37,4.0,4
11415,11211,25,4.0,4
11415,11212,73,4.0,4
11415,11213,26,4.0,4
11415,11214,17,4.0,4
11415,11215,22,4.0,4
11415,11216,29,4.0,4
11415,11217,16,4.0,4
11415,11218,16,4.0,4
11415,11219,21,4.0,4
11415,11220,21,4.0,4
11415,11221,44,4.0,4
11415,11222,9,4.0,4
11415,11223,21,4.0,4
11415,11224,15,4.0,4
11415,11225,29,4.0,4
11415,11226,43,4.0,4
11415,11228,11,4.0,4
11415,11229,30,4.0,4
11415,11230,25,4.0,4
11415,11231,9,4.0,4
11415,11232,4,4.0,4
11415,11233,50,4.0,4
11415,11234,76,4.0,4
11415,11235,20,4.0,4
11415,11236,80,4.0,4
11415,11237,27,4.0,4
11415,11238,16,4.0,4
11415,11239,7,4.0,4
11415,11354,27,4.0,4
11415,11355,68,4.0,4
11415,11356,17,4.0,4
11415,11357,21,4.0,4
11415,11358,37,4.0,4
11415,11359,1,4.0,4
11415,11360,10,4.0,4
11415,11361,33,4.0,4
11415,11362,15,4.0,4
11415,11363,7,4.0,4
11415,11364,31,4.0,4
11415,11365,66,4.0,4
11415,11366,14,4.0,4
11415,11367,76,4.0,4
11415,11368,124,4.0,4
11415,11369,70,4.0,4
11415,11370,23,4.0,4
11415,11371,1,4.0,4
11415,11372,67,4.0,4
11415,11373,84,4.0,4
11415,11374,64,4.0,4
11415,11375,130,4.0,4
11415,11377,110,4.0,4
11415,11378,32,4.0,4
11415,11379,48,4.0,4
11415,11385,116,4.0,4
11415,11411,36,4.0,4
11415,11412,71,4.0,4
11415,11413,46,4.0,4
11415,11414,27,4.0,4
11415,11415,201,4.0,4
11415,11416,52,4.0,4
11415,11417,66,4.0,4
11415,11418,121,4.0,4
11415,11419,162,4.0,4
11415,11420,119,4.0,4
11415,11421,54,4.0,4
11415,11422,50,4.0,4
11415,11423,50,4.0,4
11415,11426,17,4.0,4
11415,11427,39,4.0,4
11415,11428,24,4.0,4
11415,11429,28,4.0,4
11415,11432,128,4.0,4
11415,11433,84,4.0,4
11415,11434,120,4.0,4
11415,11435,113,4.0,4
11415,11436,60,4.0,4
11415,11691,44,4.0,4
11415,11692,20,4.0,4
11415,11693,17,4.0,4
11415,11694,19,4.0,4
11415,11697,2,4.0,4
11418,10001,8,4.0,4
11418,10002,21,4.0,4
11418,10003,8,4.0,4
11418,10004,1,4.0,4
11418,10005,2,4.0,4
11418,10006,3,4.0,4
11418,10007,5,4.0,4
11418,10009,29,4.0,4
11418,10010,7,4.0,4
11418,10011,12,4.0,4
11418,10012,7,4.0,4
11418,10013,4,4.0,4
11418,10014,9,4.0,4
11418,10016,12,4.0,4
11418,10017,2,4.0,4
11418,10018,2,4.0,4
11418,10019,10,4.0,4
11418,10021,11,4.0,4
11418,10022,14,4.0,4
11418,10023,9,4.0,4
11418,10024,17,4.0,4
11418,10025,18,4.0,4
11418,10026,16,4.0,4
11418,10027,26,4.0,4
11418,10028,3,4.0,4
11418,10029,36,4.0,4
11418,10030,13,4.0,4
11418,10031,21,4.0,4
11418,10032,28,4.0,4
11418,10033,15,4.0,4
11418,10034,14,4.0,4
11418,10035,13,4.0,4
11418,10036,5,4.0,4
11418,10037,14,4.0,4
11418,10039,6,4.0,4
11418,10040,19,4.0,4
11418,10044,3,4.0,4
11418,10065,7,4.0,4
11418,10075,6,4.0,4
11418,10128,16,4.0,4
11418,10282,2,4.0,4
11418,10301,18,4.0,4
11418,10302,4,4.0,4
11418,10303,8,4.0,4
11418,10304,13,4.0,4
11418,10305,16,4.0,4
11418,10306,22,4.0,4
11418,10307,3,4.0,4
11418,10308,10,4.0,4
11418,10309,26,4.0,4
11418,10310,9,4.0,4
11418,10312,20,4.0,4
11418,10314,47,4.0,4
11418,10451,28,4.0,4
11418,10452,42,4.0,4
11418,10453,48,4.0,4
11418,10454,16,4.0,4
11418,10455,27,4.0,4
11418,10456,51,4.0,4
11418,10457,43,4.0,4
11418,10458,68,4.0,4
11418,10459,30,4.0,4
11418,10460,50,4.0,4
11418,10461,20,4.0,4
11418,10462,41,4.0,4
11418,10463,25,4.0,4
11418,10464,5,4.0,4
11418,10465,28,4.0,4
11418,10466,46,4.0,4
11418,10467,42,4.0,4
11418,10468,28,4.0,4
11418,10469,39,4.0,4
11418,10470,15,4.0,4
11418,10471,8,4.0,4
11418,10472,48,4.0,4
11418,10473,23,4.0,4
11418,10474,3,4.0,4
11418,10475,28,4.0,4
11418,11001,18,4.0,4
11418,11004,30,4.0,4
11418,11005,5,4.0,4
11418,11040,9,4.0,4
11418,11101,28,4.0,4
11418,11102,29,4.0,4
11418,11103,37,4.0,4
11418,11104,29,4.0,4
11418,11105,47,4.0,4
11418,11106,35,4.0,4
11418,11109,2,4.0,4
11418,11201,27,4.0,4
11418,11203,79,4.0,4
11418,11204,38,4.0,4
11418,11205,27,4.0,4
11418,11206,78,4.0,4
11418,11207,206,4.0,4
11418,11208,273,4.0,4
11418,11209,38,4.0,4
11418,11210,67,4.0,4
11418,11211,57,4.0,4
11418,11212,136,4.0,4
11418,11213,44,4.0,4
11418,11214,67,4.0,4
11418,11215,20,4.0,4
11418,11216,40,4.0,4
11418,11217,22,4.0,4
11418,11218,38,4.0,4
11418,11219,24,4.0,4
11418,11220,22,4.0,4
11418,11221,65,4.0,4
11418,11222,18,4.0,4
11418,11223,46,4.0,4
11418,11224,41,4.0,4
11418,11225,49,4.0,4
11418,11226,97,4.0,4
11418,11228,25,4.0,4
11418,11229,58,4.0,4
11418,11230,49,4.0,4
11418,11231,10,4.0,4
11418,11232,17,4.0,4
11418,11233,98,4.0,4
11418,11234,139,4.0,4
11418,11235,59,4.0,4
11418,11236,160,4.0,4
11418,11237,58,4.0,4
11418,11238,22,4.0,4
11418,11239,22,4.0,4
11418,11354,73,4.0,4
11418,11355,112,4.0,4
11418,11356,38,4.0,4
11418,11357,66,4.0,4
11418,11358,74,4.0,4
11418,11359,1,4.0,4
11418,11360,43,4.0,4
11418,11361,61,4.0,4
11418,11362,39,4.0,4
11418,11363,20,4.0,4
11418,11364,90,4.0,4
11418,11365,70,4.0,4
11418,11366,61,4.0,4
11418,11367,113,4.0,4
11418,11368,172,4.0,4
11418,11369,70,4.0,4
11418,11370,48,4.0,4
11418,11371,1,4.0,4
11418,11372,78,4.0,4
11418,11373,144,4.0,4
11418,11374,127,4.0,4
11418,11375,237,4.0,4
11418,11377,131,4.0,4
11418,11378,80,4.0,4
11418,11379,94,4.0,4
11418,11385,237,4.0,4
11418,11411,80,4.0,4
11418,11412,146,4.0,4
11418,11413,179,4.0,4
11418,11414,101,4.0,4
11418,11415,191,4.0,4
11418,11416,159,4.0,4
11418,11417,159,4.0,4
11418,11418,632,4.0,4
11418,11419,371,4.0,4
11418,11420,305,4.0,4
11418,11421,229,4.0,4
11418,11422,94,4.0,4
11418,11423,147,4.0,4
11418,11426,59,4.0,4
11418,11427,85,4.0,4
11418,11428,89,4.0,4
11418,11429,113,4.0,4
11418,11430,1,4.0,4
11418,11432,199,4.0,4
11418,11433,161,4.0,4
11418,11434,240,4.0,4
11418,11435,285,4.0,4
11418,11436,120,4.0,4
11418,11451,2,4.0,4
11418,11691,89,4.0,4
11418,11692,41,4.0,4
11418,11693,22,4.0,4
11418,11694,35,4.0,4
11418,11697,3,4.0,4
11433,10001,2,4.0,4
11433,10002,3,4.0,4
11433,10003,1,4.0,4
11433,10007,1,4.0,4
11433,10009,8,4.0,4
11433,10011,1,4.0,4
11433,10012,2,4.0,4
11433,10013,2,4.0,4
11433,10014,2,4.0,4
11433,10016,2,4.0,4
11433,10019,3,4.0,4
11433,10021,3,4.0,4
11433,10022,2,4.0,4
11433,10023,3,4.0,4
11433,10024,5,4.0,4
11433,10025,5,4.0,4
11433,10026,7,4.0,4
11433,10027,10,4.0,4
11433,10028,6,4.0,4
11433,10029,10,4.0,4
11433,10030,3,4.0,4
11433,10031,12,4.0,4
11433,10032,16,4.0,4
11433,10033,9,4.0,4
11433,10034,13,4.0,4
11433,10035,8,4.0,4
11433,10036,3,4.0,4
11433,10037,3,4.0,4
11433,10038,1,4.0,4
11433,10039,7,4.0,4
11433,10040,10,4.0,4
11433,10065,1,4.0,4
11433,10075,2,4.0,4
11433,10128,7,4.0,4
11433,10301,13,4.0,4
11433,10302,4,4.0,4
11433,10303,4,4.0,4
11433,10304,17,4.0,4
11433,10305,9,4.0,4
11433,10306,13,4.0,4
11433,10307,2,4.0,4
11433,10308,10,4.0,4
11433,10309,7,4.0,4
11433,10310,7,4.0,4
11433,10312,10,4.0,4
11433,10314,17,4.0,4
11433,10451,11,4.0,4
11433,10452,19,4.0,4
11433,10453,21,4.0,4
11433,10454,11,4.0,4
11433,10455,10,4.0,4
11433,10456,17,4.0,4
11433,10457,12,4.0,4
11433,10458,22,4.0,4
11433,10459,11,4.0,4
11433,10460,12,4.0,4
11433,10461,12,4.0,4
11433,10462,18,4.0,4
11433,10463,9,4.0,4
11433,10464,4,4.0,4
11433,10465,15,4.0,4
11433,10466,21,4.0,4
11433,10467,24,4.0,4
11433,10468,12,4.0,4
11433,10469,22,4.0,4
11433,10470,6,4.0,4
11433,10471,4,4.0,4
11433,10472,18,4.0,4
11433,10473,22,4.0,4
11433,10475,16,4.0,4
11433,11001,6,4.0,4
11433,11004,16,4.0,4
11433,11005,3,4.0,4
11433,11040,2,4.0,4
11433,11101,8,4.0,4
11433,11102,6,4.0,4
11433,11103,6,4.0,4
11433,11104,14,4.0,4
11433,11105,12,4.0,4
11433,11106,11,4.0,4
11433,11201,12,4.0,4
11433,11203,28,4.0,4
11433,11204,8,4.0,4
11433,11205,18,4.0,4
11433,11206,23,4.0,4
11433,11207,69,4.0,4
11433,11208,84,4.0,4
11433,11209,16,4.0,4
11433,11210,23,4.0,4
11433,11211,22,4.0,4
11433,11212,58,4.0,4
11433,11213,16,4.0,4
11433,11214,8,4.0,4
11433,11215,12,4.0,4
11433,11216,16,4.0,4
11433,11217,7,4.0,4
11433,11218,3,4.0,4
11433,11219,8,4.0,4
11433,11220,9,4.0,4
11433,11221,34,4.0,4
11433,11222,10,4.0,4
11433,11223,7,4.0,4
11433,11224,14,4.0,4
11433,11225,16,4.0,4
11433,11226,34,4.0,4
11433,11228,5,4.0,4
11433,11229,9,4.0,4
11433,11230,10,4.0,4
11433,11231,5,4.0,4
11433,11232,2,4.0,4
11433,11233,33,4.0,4
11433,11234,88,4.0,4
11433,11235,12,4.0,4
11433,11236,74,4.0,4
11433,11237,23,4.0,4
11433,11238,20,4.0,4
11433,11239,11,4.0,4
11433,11354,30,4.0,4
11433,11355,52,4.0,4
11433,11356,16,4.0,4
11433,11357,15,4.0,4
11433,11358,39,4.0,4
11433,11359,3,4.0,4
11433,11360,16,4.0,4
11433,11361,24,4.0,4
11433,11362,14,4.0,4
11433,11363,2,4.0,4
11433,11364,19,4.0,4
11433,11365,27,4.0,4
11433,11366,17,4.0,4
11433,11367,30,4.0,4
11433,11368,84,4.0,4
11433,11369,28,4.0,4
11433,11370,19,4.0,4
11433,11372,34,4.0,4
11433,11373,44,4.0,4
11433,11374,22,4.0,4
11433,11375,38,4.0,4
11433,11377,39,4.0,4
11433,11378,33,4.0,4
11433,11379,39,4.0,4
11433,11385,74,4.0,4
11433,11411,47,4.0,4
11433,11412,78,4.0,4
11433,11413,82,4.0,4
11433,11414,22,4.0,4
11433,11415,19,4.0,4
11433,11416,27,4.0,4
11433,11417,55,4.0,4
11433,11418,66,4.0,4
11433,11419,70,4.0,4
11433,11420,83,4.0,4
11433,11421,53,4.0,4
11433,11422,43,4.0,4
11433,11423,82,4.0,4
11433,11426,17,4.0,4
11433,11427,24,4.0,4
11433,11428,51,4.0,4
11433,11429,36,4.0,4
11433,11432,142,4.0,4
11433,11433,207,4.0,4
11433,11434,161,4.0,4
11433,11435,131,4.0,4
11433,11436,53,4.0,4
11433,11451,1,4.0,4
11433,11691,48,4.0,4
11433,11692,18,4.0,4
11433,11693,7,4.0,4
11433,11694,13,4.0,4
11433,11697,3,4.0,4
11451,10002,1,4.0,4
11451,10010,1,4.0,4
11451,10013,2,4.0,4
11451,10022,1,4.0,4
11451,10023,2,4.0,4
11451,10025,1,4.0,4
11451,10027,1,4.0,4
11451,10029,2,4.0,4
11451,10032,3,4.0,4
11451,10034,2,4.0,4
11451,10035,1,4.0,4
11451,10036,1,4.0,4
11451,10037,1,4.0,4
11451,10301,1,4.0,4
11451,10303,2,4.0,4
11451,10304,1,4.0,4
11451,10305,3,4.0,4
11451,10314,3,4.0,4
11451,10451,4,4.0,4
11451,10453,1,4.0,4
11451,10454,1,4.0,4
11451,10456,2,4.0,4
11451,10457,3,4.0,4
11451,10458,1,4.0,4
11451,10460,1,4.0,4
11451,10461,1,4.0,4
11451,10462,2,4.0,4
11451,10466,4,4.0,4
11451,10467,3,4.0,4
11451,10468,2,4.0,4
11451,10469,5,4.0,4
11451,10472,2,4.0,4
11451,10473,3,4.0,4
11451,10474,1,4.0,4
11451,10475,1,4.0,4
11451,11001,2,4.0,4
11451,11101,1,4.0,4
11451,11102,1,4.0,4
11451,11104,1,4.0,4
11451,11203,2,4.0,4
11451,11204,2,4.0,4
11451,11205,1,4.0,4
11451,11206,4,4.0,4
11451,11207,5,4.0,4
11451,11208,3,4.0,4
11451,11210,3,4.0,4
11451,11211,1,4.0,4
11451,11212,4,4.0,4
11451,11213,2,4.0,4
